asin,title,review,star
B08D755ML6,"['expect', 'airpods', 'like', 'quality']","['inr', 'folks', 'stop', 'looking', 'airpods', 'like', 'features', 'bought', 'purpose', 'watching', 'tv', 'late', 'night', 'avoid', 'disturbing', 'people', 'sleeping', 'serves', 'purpose', 'playback', 'time', 'impressive', 'considering', 'price', 'approx', 'charge', 'charging', 'case', 'recharge', 'ear', 'buds', 'times', 'max', 'single', 'charge', 'price', 'definite', 'plus', 'ear', 'comfort', 'good', 'hurt', 'prolonged', 'use', 'fast', 'forward', 'months', 'thing', 'works', 'charging', 'case', 'ear', 'phones', 'stopped', 'charging', 'sure', 'warranty']",3.0
B08D755ML6,"['great', 'pods', 'ptron']","['want', 'bluetooth', 'earphones', 'good', 'sound', 'quality', 'marathon', 'battery', 'life', 'budget', 'friendly', 'long', 'range', 'ear', 'friendly', 'buds', 'ptron', 'bassbuds', 'lite', 'perfect', 'stop', 'base', 'buds', 'easy', 'carry', 'case', 'great', 'battery', 'life', 'makes', 'perfect', 'travelling', 'partner', 'taking', 'sound', 'quality', 'outstanding', 'deep', 'base', 'takes', 'experience', 'level']",5.0
B08D755ML6,"['good', 'quality', 'wireless', 'ear', 'buds']","['attending', 'meetings', 'wired', 'headphones', 'work', 'home', 'pain', 'finally', 'decided', 'purchase', 'wireless', 'bluetooth', 'headphone', 'delivery', 'amazon', 'quick', 'despite', 'covid', 'transport', 'issues', 'packaging', 'seller', 'knit', 'ptron', 'headphones', 'seamless', 'connectivity', 'device', 'paired', 'offer', 'clean', 'audio', 'disruption', 'longer', 'period', 'thanks', 'low', 'power', 'consumption', 'attending', 'long', 'audio', 'conference', 'meetings', 'smoother', 'days', 'ptron', 'bassbuds', 'offer', 'hand', 'free', 'calls', 'good', 'voice', 'quality', 'helped', 'phone', 'calls', 'easier', 'parents', 'currently', 'stranded', 'city', 'pandemic', 'charge', 'case', 'makes', 'charging', 'easier', 'far', 'able', 'fully', 'charge', 'hours', 'talk', 'timeoverall', 'product', 'handy', 'useful']",5.0
B08D755ML6,"['bad', 'quality', 'buy']","['piece', 'junk', 'buy', 'looks', 'like', 'apple', 'airpod', 'quality', 'good', 'party', 'hear', 'lot', 'os', 'echoing', 'disturbance', 'listening']",1.0
B08D755ML6,"['audio', 'accessory']","['audio', 'accessory', 'audio', 'lovers', 'ordered', 'wireless', 'earphone', 'attend', 'calls', 'listening', 'audio', 'like', 'audio', 'quality', 'found', 'bass', 'good', 'earphones', 'fits', 'ear', 'good', 'fall', 'walking', 'companion', 'running', 'walking', 'battery', 'lasted', 'hours', 'music', 'hours', 'single', 'charge', 'charging', 'box', 'provides', 'good', 'charging', 'charge', 'overall', 'satisfied', 'price', 'quality']",5.0
B08D755ML6,"['recommend', 'earbuds']","['testing', 'days', 'writing', 'reviewperfect', 'earbuds', 'ptronthis', 'brand', 'new', 'audio', 'segment', 'good', 'job', 'earbudssound', 'quality', 'nice', 'vocals', 'clear', 'bass', 'highbattery', 'backup', 'charge', 'powerfulcalling', 'quality', 'good', 'driving', 'homebuild', 'quality', 'earbuds', 'good', 'case', 'build', 'quality', 'okokthey', 'connect', 'quickly', 'soon', 'open', 'casejust', 'thing', 'adjust', 'eartips', 'comfertable', 'size', 'earbuds', 'great', 'performancethey', 'connecte', 'easly', 'laptop']",5.0
B08D755ML6,"['worst', 'customer', 'care', 'response']","['editing', 'rewriting', 'review', 'use', 'apprix', 'month', 'uptilll', 'going', 'good', 'product', 'suddenly', 'left', 'earbud', 'stopped', 'working', 'tried', 'reach', 'ptron', 'customer', 'care', 'answered', 'highlighted', 'issue', 'grievance', 'rederessal', 'forum', 'expected', 'time', 'revert', 'working', 'hrs', 'unfortunately', 'dint', 'receive', 'anu', 'response', 'product', 'complete', 'waste', 'money', 'l', 'ptron', 'customer', 'service', 'worst']",1.0
B08D755ML6,"['bluetooth', 'affordable', 'range', 'high', 'specs']","['product', 'days', 'awesome', 'use', 'music', 'bass', 'play', 'good', 'buds', 'connected', 'traveling', 'need', 'use', 'safer', 'hear', 'apart', 'music', 'play', 'bad', 'person', 'end', 'hear', 'noise', 'background', 'calling', 'backup', 'good', 'charge', 'decent', 'people', 'looking', 'hrs', 'battery', 'look', 'product', 'issue', 'love', 'product', 'ear', 'bud', 'fitting', 'irregular', 'smile', 'product', 'falls', 'straight', 'face', 'use']",4.0
B08D755ML6,"['unexpectedly', 'good', 'loved', 'sound', 'quality']","['expect', 'bought', 'cz', 'price', 'came', 'amazing', 'good', 'sound', 'hear', 'pop', 'songs', 'bass', 'good', 'volume', 'good', 'case', 'matte', 'looks', 'good', 'thing', 'lacking', 'battery', 'life', 'listen', 'songs', 'hours', 'attend', 'lot', 'calls', 'songs', 'hours', 'use', 'bud', 'time', 'pod', 'charging', 'replace', 'battery', 'pod', 'dies']",5.0
B08D755ML6,"['worth', 'company', 'ptron']","['months', 'want', 'specific', 'review', 'considering', 'price', 'buds', 'good', 'quality', 'product', 'purchase', 'received', 'damaged', 'product', 'ear', 'bud', 'working', 'policy', 'received', 'replacement', 'seller', 'ear', 'buds', 'working', 'fine', 'months', 'use', 'actually', 'months', 'right', 'ear', 'bud', 'stopped', 'working', 'passed', 'days', 'replacement', 'policy', 'amazon', 'contact', 'company', 'warranty', 'days', 'response', 'company', 'called', 'customer', 'care', 'number', 'number', 'busy', 'long', 'thought', 'personally', 'came', 'understanding', 'need', 'sale', 'service', 'reputed', 'brand', 'know', 'expensive', 'guaranty', 'getting', 'post', 'sales', 'service', 'individuals', 'choice', 'buy', 'looking', 'suggestion', 'straight', 'buy', 'reputed', 'company', 'products']",1.0
B08D755ML6,"['affordable', 'bt', 'mic', 'dual', 'auto', 'connect', 'tws', 'earphones']","['good', 'negative', 'reviews', 'paid', 'ones', 'easily', 'gets', 'connected', 'easy', 'fit', 'ear', 'balanced', 'weight', 'weightless', 'thing', 'mic', 'absorbs', 'noise', 'u', 'r', 'noisy', 'place', 'talk', 'phone', 'mic', 'speaker', 'u', 'r', 'room', 'bit', 'place', 'u', 'talk', 'easily', 'price', 'good', 'high', 'decibel', 'speaker', 'mic', 'hrs', 'watched', 'films', 'stretch', 'problems', 'charge', 'good']",5.0
B08D755ML6,"['true', 'wireless', 'earbuds', 'tws', 'ptron', 'bassbuds', 'lite', 'good', 'project', 'launched']","['good', 'product', 'best', 'best', 'quality', 'sellar', 'good', 'fast', 'delivery', 'time', 'time', 'wowtrue', 'wireless', 'earbuds', 'bassbuds', 'lite', 'earbuds', 'equipped', 'latest', 'wireless', 'today', 'amazon', 'continuously', 'battery', 'remain', 'good', 'battery', 'backup', 'quality', 'good', 'built', 'quality', 'audio', 'quality', 'bluetooth', 'active', 'distance', 'mitar', 'good']",5.0
B08D755ML6,"['bad', 'experience']","['brought', 'months', 'month', 'earpod', 'stop', 'working', 'right', 'sent', 'mails', 'complaint', 'usefull', 'revert', 'sent', 'photos', 'said', 'stuffs', 'invoice', 'n', 'wasted', 'totally', 'worthless', 'got', 'bad', 'experience', 'satisfied', 'gadget', 'brand']",1.0
B08D755ML6,"['definitely', 'recommended']","['bought', 'ptron', 'bassbuds', 'lite', 'couple', 'days', 'extremely', 'satisfied', 'product', 'thing', 'watches', 'buying', 'earphones', 'headphones', 'sound', 'quality', 'product', 'extensively', 'ptron', 'bassbuds', 'lite', 'assure', 'buds', 'disappoint', 'area', 'sound', 'decent', 'good', 'bass', 'decent', 'voice', 'instrument', 'separation', 'noise', 'reduction', 'thing', 'looks', 'buying', 'bluetooth', 'earphones', 'headphones', 'battery', 'backup', 'li', 'polymer', 'battery', 'earbud', 'easily', 'lasted', 'hours', 'extensive', 'calling', 'music', 'listening', 'competitors', 'higher', 'price', 'range', 'addition', 'case', 'comes', 'battery', 'gives', 'cycles', 'charging', 'bassbuds', 'lite', 'voice', 'quality', 'calls', 'clear', 'excellent', 'ends', 'detailed', 'review', 'sound', 'said', 'gives', 'nice', 'experience', 'listening', 'music', 'distortion', 'free', 'bass', 'different', 'genres', 'design', 'bought', 'black', 'colour', 'variant', 'matt', 'finish', 'look', 'bassbuds', 'lite', 'impressed', 'given', 'price', 'range', 'light', 'weight', 'easy', 'carry', 'case', 'battery', 'li', 'polymer', 'battery', 'earbud', 'charging', 'cum', 'carrying', 'case', 'astonished', 'battery', 'backup', 'heavy', 'usage', 'connectivity', 'connectivity', 'good', 'fast', 'faced', 'issues', 'connectivity', 'calling', 'noise', 'reduction', 'inbuilt', 'microphone', 'bassbuds', 'lite', 'astound', 'experience', 'callingfit', 'comes', 'size', 'easily', 'fitted', 'ear', 'perfectly', 'addition', 'comes', 'different', 'sets', 'rubber', 'buds', 'fit', 'properly', 'shape', 'ears', 'price', 'point', 'good', 'value', 'money', 'definitely', 'recommend']",5.0
B08D755ML6,"['good', 'price']","['testing', 'days', 'came', 'conclusive', 'review', 'factor', 'expect', 'buds', 'battery', 'backup', 'comfort', 'fit', 'sound', 'quality', 'bass', 'look', 'fit', 'earbuds', 'fit', 'nicely', 'block', 'noise', 'surround', 'sound', 'quality', 'good', 'great', 'price', 'point', 'feels', 'noisy', 'distorted', 'calls', 'okay', 'bass', 'great', 'ans', 'product', 'easily', 'hours', 'charge', 'charge', 'times', 'given', 'box', 'lastly', 'conclude', 'price', 'point', 'product', 'perfect', 'knows', 'long']",5.0
B08D755ML6,"['decent', 'product']","['ordered', 'day', 'delivery', 'super', 'fast', 'prime', 'bud', 'wireless', 'firstly', 'packaging', 'level', 'like', 'smartphone', 'product', 'decent', 'considering', 'price', 'best', 'pairing', 'disconnection', 'magnetic', 'attachment', 'seamless', 'quick', 'need', 'touch', 'buttons', 'talking', 'sound', 'overly', 'loud', 'bass', 'defined', 'higer', 'volumes', 'distortion', 'sound', 'higher', 'volume', 'money', 'product']",5.0
B08D755ML6,"['listening', 'voices', 'music']","['second', 'purchase', 'best', 'suitable', 'kid', 'attending', 'online', 'classes', 'listening', 'music', 'bass', 'talking', 'microphone', 'low', 'quality', 'listener', 'receiving', 'end', 'hears', 'hollow', 'undertone', 'earphone', 'cushions', 'cheap', 'plastic', 'like', 'balloon', 'material', 'got', 'torn', 'changing', 'removing', 'changing', 'cushion', 'cumbersome', 'needs', 'effort', 'gives', 'elegant', 'look', 'wearing', 'fitting', 'ear', 'canal', 'perfect', 'fall', 'choose', 'right', 'size', 'cushion', 'charging', 'case', 'cute', 'different', 'led', 'color', 'lights', 'charging', 'use', 'tap', 'gestures', 'earphones', 'comes', 'handy', 'funtion', 'serves', 'purpose', 'fullest', 'real', 'value', 'money']",3.0
B08D755ML6,"['jittery', 'audio', 'frequent', 'disonnection', 'smart', 'tv', 'netflix', 'pains', 'ear', 'use']","['works', 'good', 'mobile', 'audio', 'distance', 'advertised', 'issues', 'sony', 'bravia', 'wireless', 'device', 'keeps', 'disconnecting', 'manually', 'connect', 'bluetooth', 'settings', 'tv', 'netflix', 'audio', 'gets', 'jittery', 'distance', 'tv', 'couch', 'feet', 'overall', 'product', 'works', 'awesome', 'close', 'range', 'mobile', 'smarttv', 'joyful', 'experience', 'pains', 'ear', 'ear', 'piece', 'time', 'bulged', 'earphones', 'shown', 'attached', 'pictures', 'designed', 'comfortable', 'long', 'time', 'use']",3.0
B08D755ML6,"['fabulous', 'earbuds']","['writing', 'review', 'days', 'coming', 'features', 'superb', 'easier', 'pairing', 'seamless', 'connetivity', 'sound', 'quality', 'good', 'vocals', 'clearly', 'audible', 'bass', 'balanced', 'good', 'seen', 'pic', 'attached', 'battery', 'backup', 'mentioned', 'manufacturer', 'completely', 'satisfied', 'product', 'giving', 'star', 'stars', 'available']",5.0
B08D755ML6,"['poor', 'quality', 'product']","['received', 'defective', 'product', 'right', 'buds', 'ok', 'left', 'bass', 'working', 'hours', 'sound', 'quality', 'poor', 'bass', 'connection', 'automatic', 'disconnected', 'connected', 'times', 'wokkinbor', 'riding', 'time', 'ear', 'automatically', 'starting', 'poor', 'quality', 'product', 'pl', 'salling', 'stopped', 'kind', 'worst', 'product', 'time', 'money', 'dose', 'matter', 'quality', 'effected', 'amazon', 'assured', 'quality', 'time', 'failure']",1.0
B08D755ML6,"['value', 'money', 'expect', 'sennheiser', 'like', 'sound', 'quality']","['want', 'basic', 'pair', 'truly', 'wireless', 'stereo', 'headphones', 'perfect', 'pairing', 'straight', 'forward', 'sound', 'quality', 'satisfactory', 'mind', 'basic', 'earphones', 'provide', 'quality', 'remotely', 'comparable', 'sennheiser', 'sony', 'price', 'asking', 'fault', 'easy', 'left', 'right', 'perfect', 'drops', 'decent', 'battery', 'decent', 'sound', 'chrome', 'garnish', 'actually', 'paint', 'fade', 'away', 'week', 'revealing', 'white', 'plastic', 'mircophone', 'weak', 'speak', 'louder', 'attending', 'led', 'charging', 'unit', 'fail', 'turn']",4.0
B08D755ML6,"['pretty', 'good']","['fits', 'ear', 'cause', 'audio', 'quality', 'satisfactory', 'especially', 'looked', 'pay', 'voice', 'clarity', 'good', 'bass', 'soft', 'soothing', 'treble', 'highs', 'works', 'laptop', 'pairing', 'quick', 'batt', 'backup', 'ok', 'ok', 'measured', 'exact', 'time', 'let', 'accept', 'damn', 'cheap', 'tws', 'expect', 'build', 'finish', 'great', 'acceptable', 'paid', 'durability', 'case', 'earbuds', 'big', 'fancy', 'features', 'like', 'touch', 'control', 'water', 'sweat', 'proof', 'available']",4.0
B08D755ML6,"['left', 'ear', 'bud', 'disconnect']","['sound', 'bass', 'frequently', 'disconnected', 'especially', 'left', 'feel', 'pain', 'bad', 'audio', 'qualty', 'disconnects', 'feet', 'plastic', 'pressing', 'button', 'gone', 'away', 'quiclkly', 'time', 'charge', 'playback', 'time', 'case', 'delicate', 'opening', 'somedays', 'bass', 'little', 'bit', 'ok', 'compare', 'branded', 'calling', 'possible', 'previous', 'hard', 'click', 'button', 'twice']",3.0
B08D755ML6,['worth'],"['bought', 'ptron', 'bassbuds', 'lite', 'couple', 'days', 'extremely', 'satisfied', 'product', 'thing', 'watches', 'buying', 'earphones', 'headphones', 'sound', 'quality', 'product', 'extensively', 'ptron', 'bassbuds', 'lite', 'assure', 'buds', 'disappoint', 'area', 'sound', 'decent', 'good', 'bass', 'decent', 'voice', 'instrument', 'separation', 'noise', 'reduction', 'thing', 'looks', 'buying', 'bluetooth', 'earphones', 'headphones', 'battery', 'backup', 'li', 'polymer', 'battery', 'earbud', 'easily', 'lasted', 'hours', 'extensive', 'calling', 'music', 'listening', 'competitors', 'higher', 'price', 'range', 'addition', 'case', 'comes', 'battery', 'nice', 'buying']",5.0
B08D755ML6,"['bussbuds', 'ultimate', 'mind', 'blowing', 'product', 'liked']","['ptron', 'bassbuds', 'lite', 'earbuds', 'amazing', 'ultimate', 'equipped', 'latest', 'wireless', 'technology', 'chip', 'set', 'allow', 'headphones', 'transfer', 'powefull', 'sound', 'quality', 'super', 'bass', 'good', 'connectivity', 'battery', 'lasts', 'single', 'charge', 'charging', 'case', 'product', 'damn', 'good', 'correctly', 'named', 'bassbuds', 'bass', 'truly', 'nice', 'pleasantly', 'surprised', 'ptron', 'bassbuds', 'lite', 'true', 'wireless', 'stereo', 'earbuds', 'truly', 'universal', 'pair', 'easily', 'phone', 'brands', 'tablets', 'excellent', 'ease', 'use', 'bluetooth', 'enabled', 'multi', 'media', 'devices', 'easy', 'quick', 'connect', 'music', 'world', 'seconds', 'enjoy', 'music', 'sound', 'quality', 'decent', 'enjoy', 'movie', 'music', 'built', 'microphone', 'sides', 'earbuds', 'allows', 'hand', 'free', 'calls', 'provide', 'clear', 'sound', 'quality', 'phone', 'means', 'use', 'separately', 'share', 'music', 'movies', 'friends', 'enjoy', 'clear', 'stereo', 'sound', 'headset', 'wish', 'value', 'money', 'plz', 'try', 'lovely', 'product', 'thank', 'u', 'amazon', 'brilliant', 'product']",5.0
B08D755ML6,"['good', 'music', 'calls']","['writing', 'review', 'months', 'sound', 'bass', 'quality', 'good', 'listen', 'music', 'calls', 'hear', 'sound', 'person', 'taking', 'hear', 'complaints', 'hear', 'clearly', 'mic', 'good', 'noise', 'cancellation', 'absolutely', 'disappointed', 'noise', 'cancellation', 'walking', 'outside', 'patron', 'bass', 'buds', 'talk', 'person', 'way', 'person', 'hear', 'hear', 'complaints', 'audible', 'yes', 'price', 'cheaper', 'good', 'music']",3.0
B08D755ML6,"['awesome', 'bassbuds']","['ear', 'bass', 'buds', 'high', 'quality', 'premium', 'known', 'ptron', 'brand', 'ptron', 'products', 'sounds', 'great', 'great', 'bluetooth', 'connectivity', 'range', 'coverage', 'device', 'premium', 'surely', 'takes', 'advantage', 'price', 'point', 'battery', 'backup', 'awesome', 'sound', 'quality', 'brilliant', 'comes', 'warranty', 'bang', 'handy', 'durable', 'satisfied', 'quality', 'build', 'product', 'great', 'value', 'money', 'loving', 'highly', 'recommended']",5.0
B08D755ML6,['best'],"['built', 'quality', 'pretty', 'decent', 'sound', 'levels', 'good', 'entry', 'level', 'blutooth', 'earphones', 'bass', 'somewhat', 'mediocre', 'level', 'treble', 'levels', 'boosted', 'compared', 'sound', 'output', 'pretty', 'clear', 'tried', 'different', 'platforms', 'like', 'youtube', 'netflix', 'wync', 'better', 'quality', 'audio', 'video', 'platform', 'better', 'earphones', 'sound', 'battery', 'levels', 'surprising']",5.0
B08D755ML6,['worth'],"['product', 'ok', 'easy', 'connect', 'sound', 'bass', 'great', 'good', 'cost', 'taking', 'charger', 'box', 'takes', 'approximately', 'sec', 'connect', 'paired', 'device', 'bit', 'bigger', 'airpods', 'expect', 'price', 'ok', 'use', 'falling', 'ears', 'falls', 'different', 'buds', 'sizes', 'available', 'inside', 'package', 'note', 'expect', 'good', 'bass', 'product']",3.0
B08D755ML6,"['good', 'wireless', 'buds']","['updating', 'review', 'half', 'product', 'rubberized', 'texture', 'gives', 'premium', 'battery', 'backup', 'degraded', 'fast', 'having', 'charge', 'case', 'lots', 'background', 'noise', 'want', 'attend', 'meetings', 'lots', 'disconnection', 'issues', 'switching', 'working', 'trying', 'rid', 'product']",1.0
B08D755ML6,['buy'],"['bought', 'earphones', 'reasonable', 'price', 'wireless', 'bluetooth', 'earphones', 'trend', 'literally', 'wanted', 'buy', 'n', 'choose', 'perfectly', 'suits', 'requirement', 'sound', 'quality', 'good', 'good', 'bass', 'quality', 'notice', 'ear', 'buds', 'working', 'n', 'fits', 'perfect', 'u', 'connect', 'multiple', 'phones', 'time', 'use', 'morning', 'walk', 'n', 'awesome', 'happy', 'buying']",5.0
B08D755ML6,['review'],"['bought', 'tws', 'earbuds', 'far', 'think', 'battery', 'life', 'great', 'charged', 'days', 'ago', 'received', 'like', 'charge', 'left', 'sound', 'quality', 'good', 'bluetooth', 'connectivity', 'lagging', 'bit', 'need', 'use', 'goes', 'fine', 'bass', 'quality', 'pretty', 'good', 'noise', 'cancellation', 'best', 'built', 'compact', 'nice', 'super', 'comfortableoverall', 'awesome', 'product']",5.0
B08D755ML6,['wowwwwww'],"['happy', 'use', 'fit', 'ears', 'disturb', 'exercise', 'life', 'waterproof', 'use', 'confidence', 'okay', 'sweat', 'sound', 'quality', 'good', 'charging', 'fast', 'charging', 'case', 'liked', 'weight', 'light', 'fit', 'easy', 'carry', 'easy', 'connect', 'easy', 'switch', 'phone', 'ipad', 'earphones', 'cool', 'storage', 'case', 'earphones', 'particular', 'storage', 'case', 'charge', 'phone', 'safe', 'use']",5.0
B08D755ML6,"['steal', 'deal']","['wanted', 'try', 'tws', 'system', 'wanted', 'invest', 'thousands', 'knowing', 'works', 'expectations', 'unboxed', 'loved', 'green', 'color', 'felt', 'plastic', 'quality', 'average', 'best', 'paired', 'ears', 'computer', 'sound', 'paired', 'pathetic', 'dipped', 'expectations', 'played', 'track', 'flabergasted', 'surprised', 'audio', 'quality', 'mind', 'boggling', 'started', 'head', 'dancing', 'joy', 'regularly', 'found', 'battery', 'life', 'pretty', 'good', 'hats', 'ptron', 'providing', 'like', 'price', 'spend', 'look']",5.0
B08D755ML6,"['awesome', 'sound', 'quality', 'worth', 'price']","['reviewing', 'product', 'week', 'bluetooth', 'connectivity', 'wireless', 'bluetooth', 'bussbuds', 'superb', 'easy', 'connect', 'bluetooth', 'quality', 'product', 'good', 'excellent', 'sound', 'quality', 'noise', 'cancellation', 'easy', 'carry', 'light', 'weight', 'small', 'box', 'u', 'bettery', 'backup', 'charge', 'hours', 'continuously', 'sound', 'quality', 'worth', 'price', 'purchased', 'lightning', 'deal', 'compares', 'product', 'cheap', 'price', 'good', 'qualityloved', 'product']",5.0
B08D755ML6,"['good', 'product', 'money']","['liked', 'earphones', 'got', 'price', 'paid', 'good', 'sound', 'decent', 'good', 'thing', 'bluetooth', 'latency', 'low', 'look', 'good', 'feel', 'good', 'comfortable', 'comfortable', 'feel', 'decent', 'easily', 'recommend']",5.0
B08D755ML6,"['best', 'wireless', 'earbuds', 'segment']","['best', 'buds', 'affordable', 'price', 'amazing', 'item', 'ptron', 'build', 'material', 'good', 'plastic', 'matt', 'finish', 'looks', 'like', 'premium', 'audio', 'quality', 'upto', 'mark', 'bass', 'trebles', 'clear', 'bluetooth', 'connectivity', 'fast', 'easy', 'pick', 'buds', 'got', 'connected', 'use', 'like', 'separate', 'earbud', 'different', 'devices', 'battery', 'performs', 'long', 'gaming', 'music', 'lasts', 'hours', 'extreme', 'use', 'long', 'use', 'feel', 'pain', 'irritation', 'ear', 'comfortable', 'use', 'day', 'long']",5.0
B08D755ML6,"['comfortable', 'earbuds', 'worth', 'buying']","['product', 'trusti', 'sure', 'buy', 'product', 'thought', 'giving', 'trygot', 'delivery', 'days', 'delivered', 'estimated', 'delivery', 'date', 'product', 'delivered', 'packed', 'box', 'box', 'compact', 'making', 'easy', 'carry', 'want', 'box', 'case', 'charging', 'extra', 'rubber', 'earbuds', 'guide', 'bookso', 'build', 'quality', 'goodif', 'compare', 'brands', 'market', 'range', 'surely', 'best', 'choice', 'earbuds', 'fits', 'properly', 'comfortable', 'walk', 'sleep', 'habit', 'watching', 'movies', 'sleeping', 'works', 'good', 'battery', 'backup', 'good', 'infact', 'runs', 'hours', 'non', 'stopand', 'battery', 'left', 'blue', 'light', 'indication', 'product', 'charging', 'case', 'indication', 'charge', 'usb', 'sound', 'quality', 'simple', 'amazingmuch', 'good', 'expectedcons', 'little', 'big', 'size', 'problem', 'people', 'overall', 'worth', 'buying', 'product', 'range']",5.0
B08D755ML6,"['product', 'big', 'disappointment', 'sont', 'buy']","['left', 'earbud', 'work', 'raised', 'refund', 'request', 'replacement', 'option', 'available', 'means', 'product', 'waste', 'money', 'return', 'money', 'gone', 'left', 'earbud', 'pick', 'charge', 'hours', 'charging', 'case', 'charge', 'including', 'buds', 'nonsense', 'bought', 'thinking', 'good', 'gift', 'sister', 'teacher', 'phone', 'conducting', 'classes', 'hands', 'free', 'easy', 'day', 'day', 'work', 'product', 'big', 'disappointment', 'sont', 'buy']",1.0
B08D755ML6,"['nt', 'expect', 'price']","['genuises', 'like', 'compare', 'apple', 'airpods', 'grand', 'pricier', 'item', 'ignoring', 'geniuses', 'find', 'item', 'fits', 'needs', 'purposes', 'like', 'rip', 'apple', 'product', 'price', 'difference', 'true', 'felt', 'bit', 'pain', 'ear', 'time', 'listening', 'music', 'high', 'volume', 'sure', 'ownt', 'happned', 'apple', 'airpods', 'nature', 'ear', 'cheap', 'plastic', 'plastic', 'plastic', 'cheap', 'expensive', 'plastic', 'care', 'long', 'build', 'quality', 'great', 'need', 'care', 'build', 'quality', 'good', 'angle', 'speaker', 'placement', 'probably', 'best', 'nt', 'know', 'rip', 'apple', 'overall', 'good', 'finish', 'makes', 'look', 'like', 'branded', 'item', 'like', 'cheap', 'chinese', 'product']",5.0
B08D755ML6,"['great', 'tws', 'amazing', 'battery', 'life']","['ordering', 'earphones', 'tws', 'skeptikal', 'ones', 'order', 'ended', 'ordering', 'ptronn', 'bassbuds', 'lite', 'super', 'stylish', 'compact', 'come', 'micro', 'usb', 'charging', 'cable', 'battery', 'life', 'long', 'lasting', 'continuously', 'days', 'charged', 'ones', 'forget', 'charging', 'use', 'freely', 'light', 'weight', 'good', 'want', 'carry', 'offers', 'good', 'noise', 'cancellation', 'price', 'point', 'bluetooth', 'connectivity', 'fast', 'soon', 'case', 'gets', 'connected', 'suggest', 'looking', 'budget', 'friendly', 'tws']",5.0
B08D755ML6,"['worth', 'buy']","['best', 'tws', 'true', 'wireless', 'earphones', 'products', 'great', 'build', 'quality', 'great', 'sound', 'quality', 'good', 'bass', 'noise', 'cancellation', 'happy', 'product', 'high', 'priced', 'products', 'market', 'overall', 'worth', 'penny', 'thanks', 'amazon', 'recommending', 'product']",5.0
B08D755ML6,"['proper', 'reviews', 'easy', 'reference', 'new', 'buyers']","['firstly', 'ordered', 'product', 'seeing', 'lot', 'reviews', 'purchases', 'looking', 'wireless', 'ear', 'charging', 'cable', 'fitting', 'pin', 'bad', 'experience', 'sound', 'quality', 'bit', 'upsetting', 'expected', 'smooth', 'loud', 'bass', 'giving', 'sharp', 'tincture', 'kind', 'sound', 'loud', 'volume', 'increase', 'bass', 'beats', 'feel', 'missing', 'feels', 'like', 'sound', 'coming', 'somwhere', 'far', 'exact', 'feel', 'ears', 'shud', 'ideally', 'ear', 'phone', 'meant', 'box', 'delicate', 'thought', 'magnet', 'type', 'closing', 'box', 'like', 'pencil', 'box', 'box', 'looks', 'ear', 'buds', 'little', 'bit', 'falling', 'making', 'good', 'budget', 'compare', 'brands', 'making', 'finally', 'pick', 'according', 'requirement']",3.0
B08D755ML6,"['value', 'money']","['real', 'value', 'money', 'price', 'rangethe', 'audio', 'loud', 'perfect', 'mix', 'base', 'noise', 'cancellation', 'works', 'weight', 'easily', 'kept', 'pocket', 'earphones', 'fit', 'ear', 'easily', 'fall', 'running', 'jumping', 'case', 'quality', 'hard', 'plastic', 'good', 'finish', 'eaay', 'carrythe', 'earphones', 'pared', 'single', 'pared', 'easily', 'pause', 'play', 'goodgle', 'assistant', 'volume', 'attent', 'n', 'reject', 'works', 'earphones']",5.0
B08D755ML6,"['totally', 'satisfied']","['super', 'impressed', 'received', 'today', 'totally', 'impressed', 'ptron', 'buds', 'far', 'listening', 'hours', 'far', 'immediate', 'feedback', 'charging', 'case', 'way', 'smaller', 'actual', 'earpieces', 'way', 'smaller', 'overall', 'fidelity', 'robust', 'great', 'baseline', 'treble', 'range', 'easily', 'hear', 'person', 'speaking', 'making', 'phone', 'calls', 'person', 'speaking', 'said', 'hear', 'overall', 'packaging', 'presentation', 'impression', 'great', 'pairing', 'phone', 'easy', 'listening', 'hours', 'far', 'battery', 'level', 'remained', 'high', 'level', 'suggests', 'claim', 'hours', 'charge', 'right', 'impressions', 'great', 'experience', 'renews', 'faith', 'ptron']",5.0
B08D755ML6,"['awesome', 'product', 'wireless', 'bluetooth']","['product', 'value', 'sound', 'quality', 'good', 'noise', 'cancellation', 'backup', 'fast', 'easy', 'connect', 'small', 'box', 'charge', 'carry', 'pocket', 'awesome', 'like', 'recommend']",5.0
B08D755ML6,"['sound', 'quality', 'poor', 'value', 'money']","['value', 'money', 'sound', 'loud', 'run', 'tv', 'minimum', 'sound', 'possible', 'mobile', 'sound', 'kept', 'minimum', 'continious', 'noise', 'heared', 'sound', 'erritating', 'extended', 'period', 'use', 'range', 'meter', 'claimed', 'meter', 'sound', 'connect', 'deconnect', 'frequently', 'pairing', 'device', 'meter', 'away', 'cannit', 'accpet', 'price', 'trial', 'connecting', 'device', 'time', 'indivisual', 'earbud', 'able', 'hear', 'tv', 'ear', 'mobile', 'music', 'ear', 'time', 'successful']",2.0
