asin,title,review,star
B08D755ML6,"







  
  
    Amazing Wireless Earbuds with noise cancellation ✨
  
","









  
  
    
  pTron Bassbuds isTrue Wireless Stereo earbuds and truly amazing. These earbuds pair easily with all phone brands & tablets for excellent ease-of-use, and any other Bluetooth-enabled multi-media devices. With built-in microphone on both sides earbuds, allows you to make hand-free calls from either one. It Provide  clear and sound quality phone call.. It works perfectly while listening to music and for movies.->Battery Backup:- The charging case is having 400 mAh battery which will last for a longer period of time. * The earbuds take around 1 hour to charge fully. It can give you a playing time for around 3-4 hours which is great. * It comes with Bluetooth 5.0 which gives a faster connection you can also use it over longer range upto 10 meters. I loved the product from pTron. And if you are thinking for it , don't even think twice and buy it. Worth it

  
",5.0
B08D755ML6,"







  
  
    Value for money
  
","









  
  
    
  The earpods I received were in immaculate condition and their finishing too was exceptionally good. They pair well with my old Samsung phone too. The only drawback is that the opposite person isn't able to hear me clearly through the it's microphones and if I cup my hands over it, the opposite person hears an echo.The microphones should have been positioned in the front instead of the sides. Otherwise it's a very nice pair of earpods.

  
",4.0
B08D755ML6,"







  
  
    PTRON CUSTOMER SERVICE IS POOR
  
","









  
  
    
  I did not like this because there is sound problem in right side headphone , there is no guarantee for 6 month or 1 year . I rang manufacturing  company PTRON  to send replacement . They told me to fill up form and formalities like invoice and product picture but they did not give any response after even one week. I do not know they will replace this or not , it’s no use for me now , I wasted rs 900. Better to buy branded one and good quality one .

  
",1.0
B08D755ML6,"







  
  
    Help!
  
","









  
  
    
  It worked excellently for a week. On day 8th one of the ear buds has stopped working.  And obviously I was not expecting this to happen so I had gotten rid of the packing it came in ; so I can't even return it for a replacement. My advice to all the prospective buyers is to hold on to the packng it comes in.  Who knows.  U might be needing it. As I do now.

  
",2.0
B08D755ML6,"







  
  
    Good buds with good quality sound at great prices
  
","









  
  
    
  These earbuds are really good. They fit perfectly in my ears and does not fall easily.These are also lightweight so does not hurt my ears on long wearing then. I also like the black colour of it as it fells attractive and give it a premium lookThe quality of sound is superb the bass and tremmer can be felt even on low volume.and also the sound is crisp and clear and the fitting  perfectly cancel all external soundsThe mic is also quite decent and do not capture much external noise and these buds charge really fast and last longer then average budget earbudsThe product is really good

  
",5.0
B08D755ML6,"







  
  
    Lovely Earphones with Great battery backup
  
","









  
  
    
  I ordered these ptron Bassbuds lite(TWS) because of its quality and affordable price.The earphones I received were new and in well packed condition.Battery backup of earphones is long lasting. Bluetooth functionality is easy to connect and easy to use. They are of excellent quality. Sound quality and balance is also good. Noise cancellation is also present in these earphones. I received them in black colour and I felt it was actually worth the price and hence recommended from my side.

  
",5.0
B08D755ML6,"







  
  
    Fabulous product
  
","









  
  
    
  I bought it for myself, i was sceptical about sound qwality. Moreover, the price seemed high, however, i found it reasonable later. Elegant look, adorable case and perfect sound.If you face any issue connecting it, just put the buds in the magic box and you will find it working, though i faced this trouble once in a blue moon. Enjoying. Got to buy another piece to gift my father.

  
",5.0
B08D755ML6,"







  
  
    Nice product, if you keep your expectations checked.
  
","









  
  
    
  Look it's good. It is a good product but if you compare it with a 4000 or like some dumb people 24000 rupees wireless earbuds then you might complain a lot. Yes, you can get a better sounding wired earphone in this price but if you want a truely wireless earbud within this price range then you can definitely check it out. As I said the sound quality is not mindblowing but except that the other features are really good. I've been using this for couple of days and in my case the bluetooth connection,microphone and the call quality was really nice. So if you know that a 1000 rupees product should never be compared to a 5000 rs. product then you can buy this with no hesitation.

  
",4.0
B08D755ML6,"







  
  
    Excellent go for it 😊👍
  
","









  
  
    
  I would say excellent in this price. Bought it in. Rs 799 and it’s worth.  Don’t compare with Bose and Apple pods and it doesn’t make sense as well since in this  price the quality build and the features which you are getting no way you can compare with high end ones.I do have all Bose , apple earphones and JBl but in this price this is excellent so blindly you can go for this. Nice sound quality and I mainly use for me meetings and it works very well. 👍😊 thanks Amazon & Ptron. Got it on 17th Aug , 2020 so too early to comment on battery and all.

  
",5.0
B08D755ML6,"







  
  
    Does the job, even on single pod.
  
","









  
  
    
  Writing review after using it : Noise cancellation is top notch and bass quality is also good.About sound quality, using it in wfh to take calls. It does the job pretty well.Even tried it in single mode. Works great. In the middle of call put one of the pod in case. Sound drop was for 1 sec and mic switched to another pod. Tried doing vice versa, same within 1 sec it switch. So overall it's decent package, in this price range

  
",5.0
B08D755ML6,"







  
  
    Superb quality and amazing cover with charging
  
","









  
  
    
  This product is soo cool i am attaching the images so you can also judge the quality and how cute this product looks earlier also i was using bluetooth earphones but the problem was i cant use that for calling but here the mic works well....sound quality is also good....cover is cool and at this price this is a steal deal.....

  
",5.0
B08D755ML6,"







  
  
    Truly wireless
  
","









  
  
    
  The product is too good. Sound quality is awesome, Bass is awesome. Product design and look are awesome.  Build quality is mind blowing and battery backup is also good. You can also managed phone calls & music control by button on the earbuds. It is very comfortable for both ear, after removing from ear no pain problem. Also mic work excellent.  Very easy to pair with mobile and no connectivity issues found after pairing with phone. You can carry very easily in your pocket.People looking for truly wireless bluetooth earbuds should go for this. And specially thanks to Amazon team for product delivered on time. Overall I would say it's a excellent product.

  
",5.0
B08D755ML6,"







  
  
    Helpful and comfortable for short duration calls
  
","








  
  Your browser does not support HTML5 video.










  
  
    
   I have been experimenting with various buds to figure out which ones work the best for long office calls during work from home  and this has been helpful, one of the best thing you will find in this is the audio capture quality is amazing, it's somehting you expect in pods above 5k but here you get real good voice quality, the battery life needs to be a bit better but comfortable to carry, will know more as I use it more actively in the next few days

  
",5.0
B08D755ML6,"







  
  
    Stunning quality bassbuds
  
","









  
  
    
  Ptron is a very good brand in earphones bassbuds and all.It provides Awesome products at this price. If anybody looking for bassbuds in low budget, plan for it trust blindly. Because these are really awesome quickly pairing with phone. Sound quality is awesome. These are having very soft buds which were help in using for long time without removing. You can easily kept in your pocket also so no need to have extra place of taking these with you when you are going outside because the case is so small. Noise cancellation system works properly. I m very happy to buy this earbuds if you want to purchase bassbuds earpods anything then i suggest you this bassbuds guys please go for it.

  
",5.0
B08D755ML6,"







  
  
    Awesome product😍😍
  
","









  
  
    
  1) Today I get this ptron bass buds lite from  Amazon and using this almost 3hours continuously but still 55percent battery remain/good battery backup in this price2)call quality is awesome ....voice cancellation is nice3) built quality 4.5/54) Audio quality is outstanding5) Bluetooth active distance is nice it's ranges upto 10mtrsOverall product is excellent ..gud finishing...data cable is available...a pair of ear buds are available....charging capacity is awesome ..sound quality is so gud... undoubtedly u can go through this product ....I got this product for 899/- thank u Amazon ..thank u PTRON.... waiting for ur upcoming products (TWS)😍😍😍😍😍

  
",5.0
B08D755ML6,"







  
  
    Right earphone not working.
  
","









  
  
    
  While everything seems to be okay - the right earbud would not charge. Returned it after 3 days.Too many people have complained about it. Makes me question how much this would last.I suggest that it's better to buy from Boat - by just paying a little extra but with a guarantee of a standard product.Or the next alternative of Realme earbuds - which is on the expensive side though.

  
",1.0
B08D755ML6,"







  
  
    Do Not Buy
  
","









  
  
    
  Such a poor quality product.First of all I bought this product two months back it was working fine for few days and after a while the left earphone stopped working and when I reached out to the customer support, THEY ARE THE WORST.They reply you back with no useful information after weeks and by the time you figure something out,  your product is out of warranty and still the issue is not fixed.I used these earphones very little in a day and even then it stopped working after JUST 2 MONTHS.So disappointed in this product and the customer service.

  
",1.0
B08D755ML6,"







  
  
    Great wireless earbuds.
  
","









  
  
    
  This Earbud is looking really cool, I want to give 5 stars for its appearance. Battery life is really good and its long lasting play time help us keep enjoying music for long time. It also connect very fast. The audio quality is amazing as compared to price, It also supports 8D songs or music which is the missing feature in most of the Bluetooth earbuds. Its auto connect feature when taking out of the charging case and auto power off when put into charging case save a lot of time. I can also use one at one time for calling because they both have microphone. It one year Manufacturing warranty feel me Relax. Best earbuds which I ever used. You must try this.

  
",5.0
B07C2VJXP4,"







  
  
    Do not order this product
  
","









  
  
    
  Worst product i have seen ever

  
",1.0
B07C2VJXP4,"







  
  
    very nice product
  
","









  
  
    
  very nice product. should buy

  
",5.0
B0868TDDXP,"







  
  
    Really awsome earpods. Just go for it in short 👍
  
","









  
  
    
  At first I was suspicious if all the features they told were true seeing the price it was at. I bought it for 4k during Great India Sale (29th Sept 2019). This launched just then and had no reviews. But once I received them and tested it , I can say that they are awsome. All the features written are legit and the sound quality exceeded my expectations.Pros:1. Battery life is very long.2. There is an lcd screen to show the battery percentage remaining. This is really good feature.3. Sound quality is good.4. There is touch control and these fit really good in ears. They don't fall off.Cons:I just felt the hindge to open the buds case is a little fragile.Will update after using it for some more time.

  
",5.0
B0868TDDXP,"







  
  
    For gym use only
  
","









  
  
    
  Overall it's gud bt while driving it's not good as other products

  
",1.0
B0868TDDXP,"







  
  
    I didnt expect it to be so satisfyingly premiumly amazing. 4.5 star
  
","









  
  
    
  I was searching for a good TWS ear pods for a such a long time. I orderdd this product when there was no  review at all. It was just launched. Being a gogi tech follower. I thouht of giving it a chance seeing the features and mainly the coolest lighting effect. Oooh god at night you will see yourself glazing in the crowd. People gonna surely notice the unique kinda earbuds and everything is premium about this. Sound quality , bass, connection in my one plus 7 pro is so fast that even before i wear the ear pods it gets connected. Once you charge the battery case forget to plug back for 1 week atleast.Very efficient battery back up. I think continuosly being in a call can suck the battrry of ear pods in 6 hours.  Dont worry Put it back in the case for sometime and its ready again. I use it for phone call most of the times rather than listening songs by the way. And believe me this ear pods lets you talk to anyone keeping the phone in another room and you can be in washroom , kitchen , working. No prolm at all. Making my life easy and comforting. I cant wonder for more in such a price.Thanks Wings .

  
",5.0
B0868TDDXP,"







  
  
    Return request within 10 minutes
  
","









  
  
    
   With so excitement I ordered this wings earbuds,, but I disappointed, as when I just opened the box I feel like it is used one and I open wings earbuds box and I found left side earbuds is not working, I thought it was a charging problem so I charge that box till 100%, after that I opened it again but the result is same. I am too disappointed,talking about sound quality sound quality is like pathetic, very low sound there is written on the box deep bass but it is not like that I feel like cheated,talking about battery when I charge the case its showing 100% battery but within 10 minutes that battery goes to 92% and they are telling up to 20 hours play time I don't think so it is possible,touch control is good but about HD microphone they have written on the box I call my friend and he told me that you are sound is coming with echo how you speak on speaker phone sounds like that..so each and everything what is written on the box is I think so not working with this wings power pods.I am totally disappointed with the product what I receive

  
",1.0
B0868TDDXP,"







  
  
    Honest Review About ""WINGS TOUCH POWERPODS""
  
","









  
  
    
  Points to be noted:-This is not a paid review of the product.🙏🙏Got My powerpods today. Packaging was gr8 and delivery was before date.I were purchased ""TAGG ZEROG"" but after using 5 days i returned it to amazon due to pathetic touch control and high tribal without sufficient BASE.When i unboxed this powerpods and used 1st time, connectivity was good but....sound quality was not better like my JBL 210s and TAGG INFERNO 2.0.I were disappointed 2nd time because i orderd it by seeing lots of good reviews on amazon.I saw that earpods deeply and just change the default earbuds tip to large one. Thats it...!!!Due to this small setting The bass gose UP and thrilled sounds come outh of earpods and noise cancellation also improved.DONT USE DEFAULT EARBUDS TIPS BASS WILL NOT GET. IF YOU COMFORTABLE WITH DEFAULT TIPS THEN YOU CAN🙏🙏i am using Large pair. Now i am very Happy to here the sound so much lovely powerpods i have seen even after TAGG ZEROG.ON THE BOX:-you will get GAANA subscription card. Dont know for how much time.Pros :-1.Connectivity is very fast and Good.2.sound quality and base is very impressive with large pair of tips.3. Fast charging earpods.4. Touch control is also buttery smooth. TAGG ZEROG controls are pathetic.5.Small display is very gorgeous and Crystal clear like MI BAND 3.6. Nicely Occupy In the helmet while bike riding tested on VEGA SOPORT.7. Blinking light feels like powerpods on the next level.8.""MADE IN INDIA"" JAI HIND JAI BHARAT.Cons:-1.1st time you will have to learn how to exactly were earpods in the ears. See my shared pics for proper fitting.2. Extra eartips quality must be better. It might be  for softness purpose.3. Powerpods material little bit sleepy. U have to take care of it.Believe Me this is the best earbods under 4000/-With good touch control, brilliant sound quality, and more than sufficient battery backup.Use Some third party Application for music likePOWERAMP, SYELLIO music player.Thanks...!!!!😊😊

  
",5.0
B0868TDDXP,"







  
  
    Its not an Indian product.
  
","









  
  
    
  Am returning this product. Per the details mentioned in Amazon and the question and answer it seems to be an Indian product. But it isn't. Country of origin is China on the box. Box says Imported and that itself says it isn't manufactured here.Returning as is. I didn't even open the box.

  
",1.0
B0868TDDXP,"







  
  
    Waste of buying i want to return or exchange
  
","









  
  
    
  1 automatically disconnecting for 2minutes2 full of disturbance while iam in the call3 i buyed this product, i have to take call while drivingTotal waste of buyingBut y the people giving 5 rating, don't cheat

  
",1.0
B0868TDDXP,"







  
  
    Plz don't waste your money buying this product.
  
","









  
  
    
  Sound quality is really amazing but the only issue is the quality of the product. Connectivity issue.

  
",2.0
B0868TDDXP,"







  
  
    NOT made in India
  
","









  
  
    
  In all other respects, the product is quite good. Met all expectations. Of course I have used it only for a day. Will edit if there is any issue over time.However, I was really disappointed to see it is NOT made in India. It is imported from somewhere and there is no mention of where it is made.This is important because one of the main reasons I chose this over brands was that it is made in India. Multiple websites said this, falsely I now know, and even Wings' official communications subtly implied that.Be aware when you buy this product.Otherwise, sound quality, it's functions (e.g. Quality of bluetooth connectivity etc) are quite good. Happy with the product itself.Update after using it for a day: I returned the product! I called their service helpline number 3 times for minor clarifications. The line disconnected every time. I registered the product within a few hours of receiving it. There was no acknowledgement on mail or SMS. And I had chosen it over other brands because many reviews created the impression it is 'made in india'. Turns out it is imported. Box only said it is imported to India but location was not indicated. Most probably from China like most electronics nowadays. Felt like I had been played.

  
",3.0
B0868TDDXP,"







  
  
    Very good and comfortable
  
","









  
  
    
  When I thought to purchase there were no review of this product but on YouTube I watched GoGitech  he suggested that this is very good product. Thanks to him.Now am using it from 1 day I thought this is Awesome and biggest part is that this our desi home made product which is exceptional. Sound quality is very good and built quality is superb battery backup is also quite good. Guy's go for it without hassitting. Thanks wings. JAI HIND

  
",5.0
B0868TDDXP,"







  
  
    Good product
  
","









  
  
    
  Overall good product at its Price. Sound is good. N case also good. I gave 5 star to its case.

  
",5.0
B0868TDDXP,"







  
  
    Up to Expectation
  
","









  
  
    
  Awesome!!! Worth it.. Good sound quality with perfect bass..Loved it.. 5hrs of continuously using , Good backup..Go for it.

  
",5.0
B0868TDDXP,"







  
  
    Beware of the flkmsiness of the product. Warranty is an eyewash!!
  
","









  
  
    
   Bought the product from amazon a couple.months back. Yesterday the outer cover came with my hand and the circuit board and battery inside. Yhe product is working.Reached out to the company to help with the video. They said it ia damaged and hence no warranty. No support on how to fix it back or service centre details. I would have paid if it could be fixed by them.The wire battery and board are so flimsy I was scared to touch and do on.my own. But now they refused helpTotally customer UNFRIENDLY! This may happen to anyone since the product is flimsy. What is manufacturing defect and the warranty is only for that!! Please take into account the service and response before buying. Warranty is an eyewash!

  
",1.0
B0868TDDXP,"







  
  
    Avoid these
  
","









  
  
    
  The product sent to me wasn't charging & it always showed out even after placing the buds inside.Moreover the fit wasn't ok for any of my family members, as the buds kept falling out of the ears.Lastly the sound quality was NOT at all good. It is terribly a waste of money.I would not suggest anyone to buy it.

  
",1.0
B0868TDDXP,"







  
  
    Faulty piece. Lotsa trust lost.
  
","









  
  
    
  Recd a defective piece i guess. Normal tactics of online sellers. If one returns it ship it to another customer till someone accepts a faulty item. Pl b very careful. Call quality is pathetic. My voice is just not audible to the person at the other end. Poor show despite spending 4500 didnt get the desired quality. What good is a earpod if it cant meke a call. Seeking return or refund. Light keeps blinking in the ears causing interfarence to others in the dark n pointless battery power wastage. Who design such wonderful pieces.

  
",1.0
B0868TDDXP,"







  
  
    It's a nice product in worthable price
  
","









  
  
    
  Before odering a new brand i was thinking that should i order or not as previously i had used a samsung but when a got my product it was awsome sound quality and bass are very good and balanced.

  
",4.0
B0868TDDXP,"







  
  
    Good sound and battery except 1 defect for me.
  
","









  
  
    
  ProsReally good battery. Works hours. Sound has good base. Mids and Treble good. But base takes higher side.ConsThe biggest defect for me is that I could not wear for longer hours. The outer ear ridge started paining and causing discomfort due to its design.This problemnmay be perticularlybto to me based on my ear cavity. Maynot be same for others.Other than that it is very nice when compared to other products.

  
",3.0
B0868TDDXP,"







  
  
    Worth every paid rupee
  
","









  
  
    
  If i have to rate it then i would rate it like thatBUILD QUALITY-5/5(both,the case and earbuds are of great quality,you won't feel you are holding a budget tws earphones)SOUND QUALITY- 4.5/5(in terms of bass it is excellent also the vocals and instrument separation is quite good)CONNECTIVITY- 4/5BATTERY BACKUP- 5/5(if i can give more than 5 out of 5 i would definitely give it coz the battery backup is extremely great)CONTROLS AND EASE-5/5(touch works great better than expected)MIC QUALITY-3.5/5(it works bad outside i mean like in very crowdy place or near the road)ONE THING THAT YOU WANT TO KNOW IS THE POWER BANK FEATURE WHICH THE BRAND ALSO PROMOTES OF THESE EARPHONES,SO IT IS JUST USELESS COZ THE CASE ONLY HAVE 2500 MAH BATTERY WHICH IS GOOD FOR THE EARBUDS BUT WORTHLESS FOR CHARGING MOBILE PHONES.IT'S OUTPUT POWER IS SO LOW FOR EXAMPLE- I HAVE ASUS ZENFONE MAX PRO M1 WHICH COMES WITH THE CHARGER WITH 10W OUTPUT IT CHARGES MY PHONE FROM 0 TO 100% COMPLETELY IN 2.5-3 HOURS AMD WHEN I TRY TO CHARGE MY PHONE BY CASE OF THESE EARPHONES,MY PHONE SHOWS THAT IT WILL TAKE 12 HOURS TO CHARGE THE PHONE FROM 15 TO 100%.SO IT IS VERY SLOW AT CHARGING PHONES WHICH I WILL NOT RECOMMEND YOU TO DO.ANYWAY THE CHOICE IS YOUR'S NOW I THINK I COVERED ALL THE THINGS WHICH IS IMPORTANT TO KNOW ABOUT THESE TWS EARPHONES.

  
",5.0
B0868TDDXP,"







  
  
    Low volume on one side
  
","









  
  
    
  After using for less than two months, the left pod output volume fell drastically and now it’s very unpleasant to listen to music due to unbalanced volumes from both sides, called customer care on number ‭91302 56537‬ but there was no response..I don't have any idea now of how to initiate for warranty replacement.Sent the product on my own expenses as I was promised replacement, however after about one week of receiving the product the technical team informs me that it’s due to physical damage. It’s really disgusting, as I never mishandled and rarely used it. There is no scratch or crack on the product which can prove that it’s due to physical damage and still it wasn’t replaced, wish I had option to give it a zero star.

  
",1.0
B0868TDDXP,"







  
  
    Best in class
  
","









  
  
    
  Top Notch performance,, Crystal clear Audio

  
",5.0
B0868TDDXP,"







  
  
    An amazing Indian wireless Bluetooth earphones
  
","









  
  
    
  I already have Bose wireless Bluetooth Earphones but I wanted to try this as it is MADE IN INDIA. I would say this is worth it but yes the sound quality can't be compared with Bose but it is definitely worth the price.Pros:1) Battery Life. It is awesome, once charged it goes 3-4 days easily2) Digital indicator of Charge left3) Both earbuds are active sound even during calls too unlike Bose (In Bose, only one right earbud is active for calls)4) Charging case can also be used to charge your phone5) Price is a big plusCons:1) Touch sensor were a little troubling for me. As when I used to try to adjust the earbuds, touch sensor used disconnect call or music.

  
",5.0
B0868TDDXP,"







  
  
    Good product but a victim of one wrong feature.
  
","









  
  
    
  One thing wrong and the whole product turned into scrap. WINGS please tell me which marketing guy or the product designer has forced you to mandate this light effects, Trust me these bright neo light effects will make it almost not operable in any descent formal meeting and in night condition. Very wrong step of the company.Although apart from this sound is awesome, size is compact but the call quality is not satisfactory.

  
",3.0
B0868TDDXP,"







  
  
    Bang for every Penny spent
  
","









  
  
    
  Rating 8.5/10 (1.5 deducted for connectivity issue)Using the pods for 10 days.Experience is quite good.1. Build Quality: Pods are plastic yet attractive. The led indicator really looks good. Case is very premium in looks and quality.2. Battery Backup: Well, the case is a tiny power bank, so if you are gonna use it solely for charing the pods, it will last crazy. Also the pods provides average 6 hours of play support.3. Connectivity: See, the pairing is smooth both among the pods themselves and with phone. But But But, the range is very disapponiting and merely support max 6 feet.4. Sound Quality: Trust me, they are hype loud, very clear (to a general listener), balanced and bass heavy. One thing, don't get stressed if the sound on pods is low even after maximising the volume of your phone. Just keep the right pod pressed untill your desired volume is reached (i got worried too, initially).5. Fit : Don't trust any negative reviews about fit. The fit trick is in the Earbuds and not in Pods. Just put those buds that dig deepest in your ears. I use to sprint a lot in gym still the never fell or loosened. Perfect fit6. Touch: Simply, Woww.7. Value for Money: Its Bang for every penny spent.

  
",4.0
B0868TDDXP,"







  
  
    Party In My Ears!
  
","









  
  
    
  Finally I found earbuds which is satisfactory for an audiophile like me. I was searching for a good one which gives a decent bass in addition to producing crystal clear sounds. Tried Baas Dots N21 and Crossbeats Urban. Even though their reviews were positive, I didn't quite found them good enough to my liking. Returned them and then I found Wings Powerpods. Great product indeed. Plus the power bank function of Charging Case is an irresistable deal.Make sure the earbuds are charged before you use it for the first time. Mine came with no charge and I was thinking my phone was having trouble finding them. Once they were charged, phone connected them easily!Haven't tested battery.  I'm guessing they are good enough.

  
",5.0
B0868TDDXP,"







  
  
    Value for money
  
","









  
  
    
  Amazing product , value for money , good sound quality and good battry life . Since last 5 days i havent charged the case and it still showing 53 percent left , earphone battry backup is around 5 hours .  Fitting and quality is just amazing 👌

  
",5.0
B0868TDDXP,"







  
  
    My best choice
  
","









  
  
    
  Brought 2 wings earbuds, one for myself and for bro in law. After using for 19 days. Here is my experience so far.- I charge it full 100% and it last for 18 days. Only today I had to charge for second time.- it connect to my phone the moment I open the case. It’s that fast to connect.-the sound quality is another level. It’s very clear during call and great experience listening music.- it is very comfortable, they will give extra rubber to adjust on different ear size.- I had been wearing for hour on bike ride on rainy day. It work okay with rain drop.Things that also need to be know=- I experience earbuds get disconnected Sometime out of nowhere. But tn it reconnect again. It happen once in while.- the touch connection react wn I lay on pillow. So wn I shift and move around. Sometime it increase volumes, reduce volume or play next songs.So other tn these 2 minor issue. The ear buds work awesome. I love how long the battery last and how clear the sound is...  its worth every penny I paid for.Hope my review help u in making right choices.

  
",4.0
B0868TDDXP,"







  
  
    GOOD TO LISTEN MUSIC .. NOT OFFICE CALLS
  
","









  
  
    
  Pros- finishing good- fits in ear somewhat-good. Sometime slips. If you fit tight, you cannot hear external sound- looks good- touch screen on device good- audio quality great (listening music)- battery life good- connectivity to mobile very good- connectivity to pair/each other very fastCons- mic quality poor (person on other end thinks you are far away from phone. Hard to listen at his end. Good to use in car or any confined area. Not good for outside open area. Not good for a long and important call or office meeting with clients)- features available areIncrease and decrease volumeTake and hung phoneNo play-next or play-back feature- noise cancellation okok. The other end person will ask you to repeat what you said or ignore you or speak lauder or change micSummary.GREAT For general use and use to take short calls or listening musicNOT FOR LONG CALLS FOR OFFICE WORK

  
",4.0
B0868TDDXP,"







  
  
    Simply Superb. Go for this
  
","









  
  
    
  When I decided to buy a wireless ear pod, studied a lot about different available products in the market, finally decided to go with full touch control ear pods, including sound control, most of the well-known brands in the market are not having that feature,1. Where WINGS Powerpods providing full touch control for all the call features, (Answering, End call, & Reject Call), for music we can play, pause, next song, & previous song also, Siri & Google voice assistance, along with volume controls, everything you can control from pods with touch, it's awesome. very responsive.2. Size Very Cute, perfect fit in the year, we can use under helmet. (Just to describe the mentioned, not suggested while driving to listen to music or talking over the phone due to noise cancellation ).3. Passive Noice Cancellation is good.4. Sound quality is Awesome. ( Earlier I have tried RHA MA 650 which nothing in front of this )5.TWS(True Wireless Stereo technology) Pods when can use each pod individually.6. Earlier I am a bit worried about the LED indicator on the pod, show it looks but its stunning, I love it.7. Bluetooth Audio Codec is SBC, Stereo Channel Mode.8. Battery Capacity Since it's my 3rd day, I did not get a chance to drain them completely. Digital Display on the case looks good. the case is also very small.Cons...1.hindge of the case is a little fragile.2. Occasionally Observed connection issues, when you pick out from the case, not immediately & automatically connected. Solutions for this wait a couple of seconds once after opening the case then LED indicator of both the pods will blink once then you can pick out and use them.In this price range, this is the best product in the market, I can proudly say that its made in India product.

  
",5.0
B0868TDDXP,"







  
  
    Mediocre.
  
","









  
  
    
  I have been using them for around a week now, so I'll share my experience until now. The quality is mediocre with lots of things that can be improved. Build quality is ok and the case seems sturdy. Overall I found them barely justifying the price. If I had to buy again I would probably look for more choices than I did. They are rated much higher than they deserve. I'll list down the pros and cons to justify my verdict.Pros- Battery Life is quite good- Base is good- The microphone is good enough and I didn't face any problems- Comfortable to wear. The design is a bit weird to get used to at first.Cons- Once disconnected I have to try multiple times before they connect again. Very very irritating and a trait of low quality.- The sound at high pitch is very discomforting, like nails on a blackboard.- When I remove them, the music starts playing on my laptop instead. No way, I am going to use them in the office.- The touch controls are too sensitive and badly placed. They get triggered even when you are just removing the buds or wearing them again.Update:  Downgrading from 3 stars to 2 stars after more than a month of use. I have discovered new problems In addition to the one stated above. The charging percentage is very buggy.- A lot of times the charge % on the charging box stays 100% and never reduces. And then it suddenly becomes discharged.- Similarly, once or twice, the pods also gave no battery warning even though I had charged them fully and the charging box was showing 100%.

  
",2.0
B0868TDDXP,"







  
  
    Amazing Product..Best value for money
  
","









  
  
    
  To start with, The Earpods come in a very beautiful looking case which shows the charge percentage. The ear pods and very comfortable and all the features are available as mentioned in the description. The battery backup is really impressive as I have listened to 30 min music and still shows 100%. It also very well connects to google assistant and the response rate is very quick. I have bought it as a gift to someone. I'm in love with it that I am thinking to buy another one for myself.

  
",5.0
B0868TDDXP,"







  
  
    The Product is Wow ..
  
","









  
  
    
  So after doing a lot if research i decided to order Wings Powerpods and i am quite happy with my decision.  Cost me INR 3,800.I have no words for the quick delivery of Amazon, tentative date was 5 days but i received them the very next day of order. Love your service Amazon, truly customer centric.So, the Hierarchy goes like this,- Apple is leading the race. If you have that good a budget, please proceed to buy them, nothong compares to them as on date.- Then Samsung comes 2nd in race which is very light,  Comfortable and provides an overall good sound quality but that too will cost you around 10K.- Then Sony costing around 8K, good quality, but heavy and big in size (not recommended)- Then comes all your MI, Oppo, Realme, Blaupunkt etc. Some have Design issues, some sound quality.  At these price range, Boat could be a fair choice costing around 2K and has average Quality sound, good connectivity.*Imp. : Pls don't go Portronics, they may be cheap but connectivity issues will be there.- Then i landed upon 'WINGS Powerpods', the cost is bit on a higher side as to the general brands in 2K range but Quality and finish...my goodness.# Considering the small size of these Pods, they have got a real real good Bass# Connectivity is veryyy good, no disconnection issues# The LED indicators on both the Pods are so Elegant and looks very classy. They do look very premium.# Because the LED glows variably, people are gonna notice you a lot,  that too is worth a premium feel. So if you like to boast your Tech. around, these might be just the right choice.# The charging case is very sturdy, Perfect finish.# Battery LED indicator comes up as soon you open the charging case and remains for time.# As you might have seen in Description, battery backup is real large, you can keep on using them for long hours.# If Battery goes down, pop 1 pod in charging case and meanwhile keep using the other.These Pods sits between Samsung Quality and almost half the Prize. Very strongly recommended.

  
",5.0
B0868TDDXP,"







  
  
    Wonderful
  
","









  
  
    
  I gifted this to my husband yesterday as a birthday gift. Seeing the mixed reviews I was in dilemma to buy it or not.but I wasn't disappointed the product works amazing. When I took out the ear buds it didn't connect to each other ,I switched it on and off it immediately got connected.Overall:Sound: 4.5/5Comfortable:5/5Connectivity:4/5 taking in consideration that my house is multistory.keep the phone in first floor and U in terrace.still works fine.Call connectivity:5/5My husband is 200% happy with it 😉

  
",5.0
B0868TDDXP,"







  
  
    I recommend this powerpods
  
","









  
  
    
  I bought it without any reviews on risk, because I am the first buyer of this powerpodsBut actually this powerpods made me satisfy, base is high, controls are stupendous.You can purchase this powerpods

  
",5.0
B0868TDDXP,"







  
  
    Speaker is the worst feature
  
","









  
  
    
  If you are looking for this product to be used for calling, you will be highly disappointed as speaker is of worst quality. The person on the other side of the phone cannot hear you as your voice is not clear. There are no reviews related to this feature and therefore I ordered the product. But returned it the next day itself.

  
",1.0
B0868TDDXP,"







  
  
    Coolest TWS I have come across...
  
","









  
  
    
  I have used other brand TWS and this one has been the coolest and the best ones so far....Innovative case LED display... Amazing battery life.... And option to charge ur phone from the battery case... I mean how cool is that....Coming to the sound: tested initially and could say the bass is more than good.... Vocals were clear, and lows, mids and highs have been perfect..It fits perfectly and does not move an inch out of ur ear.... Just use the right sized buds for the right amount of bass and right type of fitting....Njoy and happy listening...

  
",5.0
